Utility ID,Utility Name,County,Latitude,Longitude
56995,"Sacramento PV Energy, LLC",Sacramento,38.364722,-121.41278
56995,"Sacramento PV Energy, LLC",Sacramento,38.253056,-121.278888
56995,"Sacramento PV Energy, LLC",Sacramento,38.237778,-121.3375
57006,"SunE GIL1, LLC",Madera,36.9408,-120.1572
57007,"SunE WF3-ST Holdings, LLC",Los Angeles,33.881667,-118.0175
59874,Topaz Solar Farms LLC,San Luis Obispo,35.405556,-120.068611
5571,East Bay Municipal Util Dist,Alameda,37.825833,-122.296111
60281,"Altus Power America Management, LLC",Sacramento,38.613508,-121.162879
60281,"Altus Power America Management, LLC",Sacramento,38.6086,-121.1703
57024,"Vasco Winds, LLC",Contra Costa,37.790833,-121.718055
57026,"NextEra Energy Montezuma Wind II, LLC",Solano,38.116667,-121.821944
57027,"Signal Hill Petroleum, Inc",Los Angeles,33.811182,-118.175645
57170,"EDF Renewable Asset Holdings, Inc.",Kern,34.938261,-118.334492
57032,UTAS Aerostructures,San Diego,32.6325,-117.0997
57033,City of Palo Alto,Santa Clara,37.4383,-122.1094
57034,Watkins Manufacturing Corporation,San Diego,33.143847,-117.236908
60025,Greenbacker Renewable Energy Corporation,Riverside,33.909722,-116.5625
57170,"EDF Renewable Asset Holdings, Inc.",Solano,38.137488,-121.855342
27075,San Diego County Water Auth,San Diego,33.058611,-117.119444
11208,Los Angeles Department of Water & Power,Los Angeles,34.292645,-118.389774
57047,BioFuels Point Loma LLC,San Diego,32.877222,-117.234722
60025,Greenbacker Renewable Energy Corporation,Riverside,33.924167,-116.593333
56995,"Sacramento PV Energy, LLC",Sacramento,38.338868,-121.431342
57170,"EDF Renewable Asset Holdings, Inc.",Kern,34.891389,-118.4325
57073,"Solar Star California XV, LLC",Kern,35.68771,-117.68137
57047,BioFuels Point Loma LLC,San Diego,32.543333,-117.067778
57079,Ameresco Butte County LLC,Butte,39.674,-121.73
58315,SSA Solar of CA 2 LLC,Riverside,33.661667,-114.651667
11556,Brookfield Energy Marketing LP,Kern,35.054167,-118.354722
57354,X-Elio North America Inc,Sacramento,38.468611,-121.181944
57354,X-Elio North America Inc,Sacramento,38.365053,-121.381101
57354,X-Elio North America Inc,Sacramento,38.466111,-121.177778
57354,X-Elio North America Inc,Sacramento,38.365053,-121.381101
57354,X-Elio North America Inc,Sacramento,38.461944,-121.180278
57354,X-Elio North America Inc,Sacramento,38.365053,-121.381101
57354,X-Elio North America Inc,Sacramento,38.3475,-121.412777
57354,X-Elio North America Inc,Sacramento,38.3475,-121.412777
57354,X-Elio North America Inc,Sacramento,38.3475,-121.412777
56930,"Foundation HA Energy Generation, LLC",Solano,38.232222,-122.092778
56930,"Foundation HA Energy Generation, LLC",San Bernardino,34.084722,-117.529444
57108,The County of Sonoma,Sonoma,38.466666,-122.723436
57104,Golden Springs Development Company LLC,Los Angeles,33.914167,-118.053611
57104,Golden Springs Development Company LLC,Los Angeles,33.911944,-118.052222
57354,X-Elio North America Inc,Sacramento,38.461944,-121.180278
56778,Bloom Energy 2009 PPA,Napa,38.190705,-122.275067
57128,Bloom Energy,Santa Clara,37.413056,-122.028056
57128,Bloom Energy,San Mateo,37.5425,-122.292778
57128,Bloom Energy,Santa Clara,37.330556,-121.893056
57354,X-Elio North America Inc,Sacramento,38.302594,-121.295819
57354,X-Elio North America Inc,Sacramento,38.302594,-121.295819
57354,X-Elio North America Inc,Sacramento,38.302594,-121.295819
57354,X-Elio North America Inc,Sacramento,38.302594,-121.295819
57354,X-Elio North America Inc,Sacramento,38.302594,-121.295819
57354,X-Elio North America Inc,Sacramento,38.302594,-121.295819
58661,"Sustainable Power Group, LLC",Tulare,36.538056,-119.426388
57154,Heliocentric LLC,Los Angeles,34.65434,-117.971004
61975,BlackRock Inc.,Kern,35.030855,-118.293188
59868,"Pinyon Pines Wind I, LLC",Kern,35.043411,-118.211835
11556,Brookfield Energy Marketing LP,Kern,35.026683,-118.234811
57159,L-8 Solar Project LLC,Los Angeles,34.654347,-117.973103
59869,"Pinyon Pines Wind II, LLC",Kern,35.026759,-118.223333
59139,SunEdison LLC,San Diego,32.791667,-117.095277
59139,SunEdison LLC,Los Angeles,33.921667,-118.124444
57177,SEAI Elk Grove LLC,Sacramento,38.282021,-121.464676
57177,SEAI Elk Grove LLC,Sacramento,38.28357,-121.461264
11208,Los Angeles Department of Water & Power,Los Angeles,34.194444,-118.39028
56918,University of California San Diego,San Diego,32.874379,-117.238927
57194,City of Industry,Los Angeles,34.008661,-117.845603
57213,Castle Rock Cooling,Tulare,35.801111,-119.110556
11208,Los Angeles Department of Water & Power,Los Angeles,34.026944,-118.224167
57197,Santa Cruz Energy LLC,Santa Cruz,36.973333,-122.105556
14328,Pacific Gas & Electric Co.,Kings,36.163889,-119.650556
14328,Pacific Gas & Electric Co.,Fresno,36.176389,-120.114167
57262,Kern County Water Agency,Kern,35.402778,-119.038611
17609,Southern California Edison Co,San Bernardino,34.081111,-117.228056
13584,NRG El Segundo Operations Inc,Los Angeles,33.910556,-118.425
57273,SS San Antonio West LLC,Riverside,33.965617,-117.659059
15399,Avangrid Renewables LLC,San Diego,32.663889,-116.289722
57299,Spreckels Sugar Company,Imperial,32.911111,-115.568056
15399,Avangrid Renewables LLC,Kings,35.99,-120.12
15399,Avangrid Renewables LLC,Los Angeles,34.579434,-118.116461
58101,Solar Star California II LLC,Sacramento,38.516389,-121.47528
49893,Invenergy Services LLC,San Diego,33.27055,-116.34805
60609,"Clean Focus Renewables, Inc.",San Diego,32.686111,-116.28056
56769,Consolidated Edison Development Inc.,Kern,35.008333,-118.241389
57345,Butte-Glenn Community College District,Butte,39.648056,-121.644167
16612,City & County of San Francisco,San Francisco,37.739722,-122.3925
57353,Plumas Sierra Rural Electric Coop,Lassen,40.4128,-120.4774
40613,Northern California Power Agny,San Joaquin,38.088056,-121.3875
62060,CleanCapital,San Luis Obispo,35.670278,-120.566944
57362,Energy 2001 Inc,Placer,38.838056,-121.341944
58289,"NextEra Energy Desert Sunlight 300, LLC",Riverside,33.823056,-115.393889
56769,Consolidated Edison Development Inc.,Tulare,35.9025,-119.442778
56769,Consolidated Edison Development Inc.,Tulare,35.898333,-119.435278
57384,Brea Power II,Orange,33.932022,-117.840233
57389,IKEA Property Inc,Kern,34.975278,-118.946944
57405,NLH1 Solar LLC,Kern,35.647295,-119.716512
60898,Axium US Solar Holdings LLC,Stanislaus,37.734167,-120.995556
60608,Vitro Flat Glass LLC,Fresno,36.69,-119.72
57435,MillerCoors Irwindale Brewery,Los Angeles,34.121667,-117.938333
57438,Paramount Petroleum Corporation,Los Angeles,33.9,-118.151389
9216,Imperial Irrigation District,Imperial,33.245833,-115.496667
62060,CleanCapital,Los Angeles,34.618861,-117.939444
62060,CleanCapital,San Bernardino,34.174167,-116.152778
59622,"Ahana Renewables, LLC",Kern,34.9077,-117.9206
57463,Kimberly-Clark Worldwide Inc,Orange,33.861667,-117.893056
57468,PRC-Desoto Intl Corp./PPG,Kern,34.989722,-118.150556
60947,Tesla Inc.,Sacramento,38.645119,-121.172999
57477,Kern Oil & Refining Co,Kern,35.295556,-118.918333
57476,Foundation CA Fund VI Manager LLC,San Bernardino,34.561944,-117.307222
57476,Foundation CA Fund VI Manager LLC,San Bernardino,34.623056,-117.1125
57476,Foundation CA Fund VI Manager LLC,Solano,38.42,-121.818056
57476,Foundation CA Fund VI Manager LLC,Tehama,40.111111,-122.193889
57484,"Foundation CA Fund V Manager, LLC",Yolo,38.692778,-121.9325
57484,"Foundation CA Fund V Manager, LLC",Riverside,33.917222,-116.815
57484,"Foundation CA Fund V Manager, LLC",Riverside,33.914167,-116.749167
62060,CleanCapital,Fresno,36.678611,-119.7975
62034,Depot Park Solar Farm,Sacramento,38.515,-121.398333
20323,"Wellhead Energy, LLC",Tulare,35.790864,-119.294469
56778,Bloom Energy 2009 PPA,Los Angeles,33.919167,-118.128611
56778,Bloom Energy 2009 PPA,San Bernardino,34.0325,-117.608889
58111,RE Kansas South LLC,Kings,36.226111,-119.834167
58112,TA-High Desert LLC,Los Angeles,34.708889,-118.304722
58121,North Sky River Energy LLC,Kern,35.347778,-118.186389
58105,University of Redlands,San Bernardino,34.063056,-117.163889
58104,California State University at Fullerton,Orange,33.880638,-117.88656
58140,San Bernardino Comm College Dist,San Bernardino,34.043056,-117.098889
60637,"Sentinel Peak Resources California, LLC",San Luis Obispo,35.184444,-120.618333
58171,University of California-San Francisco,San Francisco,37.762524,-122.456747
57354,X-Elio North America Inc,San Bernardino,34.51231,-117.47753
56751,Yolo County of,Yolo,38.500278,-121.694167
14328,Pacific Gas & Electric Co.,Fresno,36.142222,-120.1325
56791,Hudson Ranch Power I LLC,Imperial,33.204444,-115.556667
58183,J.R. Simplot Company,San Joaquin,37.806944,-121.2775
56751,Yolo County of,Yolo,38.500278,-121.694167
58195,Hoag Memorial Presbyterian Hospital,Orange,33.622778,-117.936389
58197,Newberry Solar 1 LLC,San Bernardino,34.853581,-116.683108
58198,"Highlander Solar 2, LLC",San Bernardino,34.192222,-116.090278
58661,"Sustainable Power Group, LLC",Riverside,33.767222,-117.0175
60025,Greenbacker Renewable Energy Corporation,Riverside,33.908889,-116.555556
58211,"Highlander Solar 1, LLC",San Bernardino,34.171944,-116.1525
58661,"Sustainable Power Group, LLC",Riverside,33.719722,-117.009722
57276,Los Angeles Community College District,Los Angeles,34.183611,-118.574722
59553,VA Sepulveda Ambulatory Care Center,Los Angeles,34.248889,-118.483333
58223,C&H Sugar Company Inc,Contra Costa,38.057222,-122.218889
61247,"CBS Broadcasting, Inc.",Los Angeles,34.075,-118.36
10810,LAX Airport,Los Angeles,33.943889,-118.404167
58238,Enfinity NorCal 1 FAA LLC,Sacramento,38.559533,-121.257556
59455,"Venable Solar, LLC",Riverside,33.598889,-114.571667
59455,"Venable Solar, LLC",Riverside,33.597222,-114.571667
57031,Beacon Power LLC,Kern,35.046111,-118.194722
57128,Bloom Energy,Kern,35.739722,-119.238056
57128,Bloom Energy,Kern,35.734167,-119.236667
57128,Bloom Energy,Kern,35.653056,-119.889722
57128,Bloom Energy,Santa Clara,37.252778,-121.934167
57128,Bloom Energy,Los Angeles,33.838056,-118.315
57128,Bloom Energy,Santa Clara,37.406944,-122.026944
57128,Bloom Energy,San Diego,33.137222,-117.286944
57128,Bloom Energy,Monterey,36.6575,-121.623333
58269,Tulare PV II LLC,Tulare,36.505278,-119.540278
58268,Tulare PV I LLC,Tulare,36.2675,-119.128581
58268,Tulare PV I LLC,Tulare,36.3875,-119.255
58268,Tulare PV I LLC,Tulare,36.211944,-119.133889
58268,Tulare PV I LLC,Tulare,36.102778,-119.039722
56440,G2 Energy LLC,Solano,38.314722,-121.833611
60025,Greenbacker Renewable Energy Corporation,Los Angeles,34.665556,-118.288056
60025,Greenbacker Renewable Energy Corporation,Los Angeles,34.665556,-118.286944
58355,SPS Atwell Island LLC,Tulare,35.895,-119.510833
58358,Light Beam Power Co LLC,Butte,39.373333,-121.684167
58358,Light Beam Power Co LLC,Butte,39.373333,-121.681667
56769,Consolidated Edison Development Inc.,Tulare,35.871389,-119.4625
56769,Consolidated Edison Development Inc.,Kings,36.138333,-119.573333
58363,Oakley Solar Project LLC,Contra Costa,38.001667,-121.747778
58366,Toro Energy of California SLO,San Luis Obispo,35.186667,-120.599444
59873,"Solar Star California XIX, LLC",Kern,34.8181,-118.4036
59872,"Solar Star California XX, LLC",Kern,34.848611,-118.352778
60015,NRG Yield LLC,Kern,35.06,-118.2
60015,NRG Yield LLC,Kern,35.065,-118.39
58382,Ameresco Johnson Canyon LLC,Monterey,36.534167,-121.408611
60898,Axium US Solar Holdings LLC,Imperial,32.7125,-115.540556
58413,Lone Valley Solar Park I LLC,San Bernardino,34.398059,-116.865517
58661,"Sustainable Power Group, LLC",San Bernardino,34.501111,-117.466667
58661,"Sustainable Power Group, LLC",San Bernardino,34.497778,-117.471111
58416,"California State University, Northridge",Los Angeles,34.243333,-118.530556
58426,Sunshine Gas Producers LLC,Los Angeles,34.335678,-118.519188
58427,Centinela Solar Energy LLC,Imperial,32.686944,-115.647778
58429,Houweling's Tomatoes,Ventura,34.179722,-119.083056
58431,"Ameresco Vasco Road, LLC",Alameda,37.754444,-121.728889
58432,"Ameresco San Joaquin, LLC",San Joaquin,38.029722,-120.929722
58433,"Ameresco Forward, LLC",San Joaquin,37.883406,-121.185104
59413,Crestmark Bank,Los Angeles,34.145,-118.390833
58440,CD US Solar MT 2 LLC,Los Angeles,34.655,-118.051111
58440,CD US Solar MT 2 LLC,Los Angeles,34.650556,-118.051944
58440,CD US Solar MT 2 LLC,Los Angeles,34.647778,-118.061111
58440,CD US Solar MT 2 LLC,San Bernardino,34.509167,-117.154444
58440,CD US Solar MT 2 LLC,Los Angeles,34.643889,-118.163056
58440,CD US Solar MT 2 LLC,Los Angeles,34.668889,-118.061389
58440,CD US Solar MT 2 LLC,Los Angeles,34.695278,-118.0625
58440,CD US Solar MT 2 LLC,Los Angeles,34.708889,-118.274167
58440,CD US Solar MT 2 LLC,San Bernardino,34.600833,-117.642222
58451,"McCoy Solar, LLC",Riverside,33.694722,-114.739722
17650,Southern Power Co,Imperial,32.753333,-115.726389
58460,Buena Vista Biomass LLC,Amador,38.277778,-120.913611
57354,X-Elio North America Inc,Kern,34.9,-118.246944
57354,X-Elio North America Inc,Kern,34.900278,-118.238333
57354,X-Elio North America Inc,Kern,35.00745,-118.16451
57354,X-Elio North America Inc,Kern,35.024722,-118.164167
58486,Chuckawalla Solar LLC,Riverside,33.568333,-114.918056
58135,Ecos Energy LLC,San Joaquin,38.136389,-121.148889
58135,Ecos Energy LLC,San Luis Obispo,35.55795,-120.68287
58135,Ecos Energy LLC,San Joaquin,38.12139,-121.14122
58490,Ironwood Solar LLC,Riverside,33.565,-114.918056
57365,Consolidated Edison Solutions Inc,Riverside,33.923056,-116.53
59622,"Ahana Renewables, LLC",Madera,36.941111,-120.046667
58500,City of Hayward,Alameda,37.633526,-122.139717
58501,Five Crowns Inc,Imperial,32.967222,-115.5325
58503,Garnet Solar Generation Station I LLC,Riverside,33.8906,-116.5431
58290,"NextEra Energy Desert Sunlight 250, LLC",Riverside,33.8055,-115.3947
58518,NRG Solar Community 1 LLC,Imperial,32.982778,-115.481944
60025,Greenbacker Renewable Energy Corporation,Tuolumne,37.889753,-120.528723
58540,California PV Energy LLC,San Bernardino,34.043889,-117.531111
58540,California PV Energy LLC,San Bernardino,34.05,-117.596111
58544,Sierra Nevada Brewing Co,Butte,39.724167,-121.815278
58546,Cascade Solar LLC,San Bernardino,34.157222,-116.234444
17650,Southern Power Co,Imperial,33.08,-115.47
58548,State of CA DGS BPM,Sacramento,38.573889,-121.501389
58564,Paramount Group Inc,San Francisco,37.793333,-122.394167
58661,"Sustainable Power Group, LLC",San Bernardino,34.553056,-117.456944
58661,"Sustainable Power Group, LLC",San Bernardino,34.551111,-117.191111
58661,"Sustainable Power Group, LLC",San Bernardino,34.496944,-117.145
58661,"Sustainable Power Group, LLC",San Bernardino,34.545,-117.191944
58568,"Westlands Solar Farms, LLC",Fresno,36.138056,-120.075833
58573,Transamerica Pyramid Properties LLC,San Francisco,37.795556,-122.402778
58575,"Sol Orchard Imperial 1, LLC",Imperial,32.803333,-115.546389
58549,County of Alameda GSA,Alameda,37.719167,-121.886944
58661,"Sustainable Power Group, LLC",Los Angeles,34.681667,-118.324722
58661,"Sustainable Power Group, LLC",Los Angeles,34.688889,-118.320278
60947,Tesla Inc.,Monterey,36.721111,-121.787778
60947,Tesla Inc.,Los Angeles,34.695833,-118.058889
60947,Tesla Inc.,Sacramento,38.643611,-121.416389
58593,Sequoia PV 1 LLC,Tulare,36.2,-119.42
17650,Southern Power Co,San Bernardino,35.6,-115.4
58622,Costco Wholesale,Riverside,34.013056,-117.5375
58628,ABEC Bidart-Old River LLC,Kern,35.169722,-119.105556
17650,Southern Power Co,Kern,35.62,-119.85
17650,Southern Power Co,Fresno,36.73,-120.41
58654,Orion Solar I LLC,Kern,35.150694,-118.875
58655,"Orion Solar II, LLC",Kern,35.150694,-118.875278
58661,"Sustainable Power Group, LLC",Solano,38.300556,-121.966389
58661,"Sustainable Power Group, LLC",Los Angeles,34.716944,-118.289444
58661,"Sustainable Power Group, LLC",Los Angeles,34.713333,-118.289444
58661,"Sustainable Power Group, LLC",Los Angeles,34.713333,-118.289444
58661,"Sustainable Power Group, LLC",Los Angeles,34.723056,-118.289722
58661,"Sustainable Power Group, LLC",Los Angeles,34.723056,-118.289722
58661,"Sustainable Power Group, LLC",Los Angeles,34.723056,-118.289722
58661,"Sustainable Power Group, LLC",Los Angeles,34.723056,-118.289722
58661,"Sustainable Power Group, LLC",Los Angeles,34.723056,-118.289722
58661,"Sustainable Power Group, LLC",San Bernardino,34.582222,-117.341667
58661,"Sustainable Power Group, LLC",San Bernardino,34.583333,-117.340278
58661,"Sustainable Power Group, LLC",San Bernardino,34.584444,-117.341389
58696,Ignite Solar Holdings LLC,Shasta,41.031389,-121.4225
58661,"Sustainable Power Group, LLC",Kern,35.321944,-118.812778
58759,Perpetual Energy Systems,Sonoma,38.761389,-122.975278
58759,Perpetual Energy Systems,Sonoma,38.510833,-122.479722
58775,Sol Orchard San Diego 22 LLC,San Diego,33.234167,-117.001667
58776,Sol Orchard San Diego 23 LLC,San Diego,33.234167,-117.001667
58786,Sol Orchard San Diego 20 LLC,San Diego,33.012222,-116.875
58787,Sol Orchard San Diego 21 LLC,San Diego,33.012222,-116.875
57104,Golden Springs Development Company LLC,Los Angeles,33.910833,-118.044444
57104,Golden Springs Development Company LLC,Los Angeles,33.910833,-118.044444
58789,DOD USMC Marine Air Ground Combat,San Bernardino,34.237222,-116.054167
61315,Solarenewal LLC,Fresno,36.67,-119.415833
61315,Solarenewal LLC,Butte,39.291667,-121.669722
61315,Solarenewal LLC,Merced,37.352222,-120.506944
58812,GLT Cloverdale Solar LLC,Sonoma,38.773056,-123.017778
60947,Tesla Inc.,Sacramento,38.643611,-121.163889
58824,City of Santa Rosa,Sonoma,38.368889,-122.765833
60947,Tesla Inc.,Los Angeles,34.136111,-118.701944
56769,Consolidated Edison Development Inc.,Tulare,35.874722,-119.046111
17650,Southern Power Co,Kings,36.218806,-119.805833
58839,Central Valley Ag Power LLC,Stanislaus,37.719722,-120.898611
58468,Dominion Renewable Energy,Kern,35.026667,-118.185556
58468,Dominion Renewable Energy,Fresno,36.6175,-120.290833
58468,Dominion Renewable Energy,Kings,36.247778,-119.833889
58468,Dominion Renewable Energy,Kern,35.223333,-119.088889
58468,Dominion Renewable Energy,Kern,35.026667,-118.185556
58468,Dominion Renewable Energy,Kings,36.226111,-119.905278
58847,NRG California Peaker Operations LLC,San Diego,33.140507,-117.333916
58661,"Sustainable Power Group, LLC",Kern,35.323056,-118.821389
58661,"Sustainable Power Group, LLC",Kern,35.325278,-118.878611
57130,Janssen Pharmaceutical Co,Solano,38.399444,-121.960278
58893,Xeres Ventures LLC,Santa Clara,37.361667,-121.943611
58468,Dominion Renewable Energy,Kern,35.593611,-119.58
58468,Dominion Renewable Energy,Kings,36.134444,-119.554444
17650,Southern Power Co,Imperial,33.165833,-115.532222
60947,Tesla Inc.,Los Angeles,34.708333,-118.130556
60947,Tesla Inc.,Los Angeles,34.708333,-118.130556
60947,Tesla Inc.,Los Angeles,34.708333,-118.130556
60947,Tesla Inc.,Los Angeles,34.700278,-118.123611
60947,Tesla Inc.,Los Angeles,34.700278,-118.123611
58944,"Enerparc CA 1, LLC",San Benito,36.831667,-121.404167
59622,"Ahana Renewables, LLC",Contra Costa,37.969722,-121.719444
59622,"Ahana Renewables, LLC",Contra Costa,37.921944,-121.755556
59622,"Ahana Renewables, LLC",Kern,34.9325,-117.907222
59622,"Ahana Renewables, LLC",Kern,34.917222,-117.900278
59622,"Ahana Renewables, LLC",San Diego,32.906111,-117.121389
59622,"Ahana Renewables, LLC",San Diego,33.21,-117.170556
58968,RE Mustang LLC,Kings,36.221667,-119.903056
58976,"PsomasFMG Lancaster Solar Crest, LLC",Los Angeles,34.715,-118.095
58976,"PsomasFMG Lancaster Solar Crest, LLC",Los Angeles,34.710556,-118.166111
59139,SunEdison LLC,San Bernardino,34.435,-117.378056
58468,Dominion Renewable Energy,Kings,36.138056,-119.564722
58593,Sequoia PV 1 LLC,Tulare,36.19,-119.12
59004,Sequoia PV 3 LLC,Tulare,36.05,-119.02
59040,Rising Tree Wind Farm II LLC,Kern,35.088889,-118.206389
59042,Rising Tree Wind Farm III LLC,Kern,35.060556,-118.243333
59041,Lone Valley Solar Park II LLC,San Bernardino,34.408333,-116.8625
60605,"Rio Bravo Solar I, LLC",Kern,35.416111,-119.6825
60606,"Rio Bravo Solar II, LLC",Kern,35.4225,-119.629167
60607,"Wildwood Solar II, LLC",Kern,35.63,-119.573889
14328,Pacific Gas & Electric Co.,Solano,38.393333,-121.927778
14328,Pacific Gas & Electric Co.,Santa Clara,37.305833,-121.755
57128,Bloom Energy,Los Angeles,33.850556,-118.304167
58661,"Sustainable Power Group, LLC",Los Angeles,34.599444,-117.932778
58661,"Sustainable Power Group, LLC",San Bernardino,34.259722,-116.340278
58661,"Sustainable Power Group, LLC",San Bernardino,34.26,-116.335278
59089,Merced Solar LLC,Merced,37.267778,-120.484444
59090,Mission Solar LLC,Merced,37.267778,-120.4825
59091,Hollister Solar LLC,San Benito,36.8625,-121.428889
58661,"Sustainable Power Group, LLC",San Bernardino,34.512778,-117.387222
58661,"Sustainable Power Group, LLC",San Bernardino,34.511389,-117.387222
58661,"Sustainable Power Group, LLC",San Bernardino,34.509444,-117.387222
58661,"Sustainable Power Group, LLC",San Bernardino,34.508056,-117.387222
58661,"Sustainable Power Group, LLC",Los Angeles,34.613056,-117.938889
57128,Bloom Energy,Alameda,37.643889,-121.884167
57128,Bloom Energy,Santa Clara,37.356389,-121.871944
58540,California PV Energy LLC,Contra Costa,38.001111,-121.703889
54842,WM Renewable Energy LLC,Marin,38.160833,-122.565
59104,"Sequoia PV 2, LLC",Kings,36.306667,-119.629167
60865,"CD Global Solar Holdings, LLC",Kern,35.248889,-118.034444
60865,"CD Global Solar Holdings, LLC",Kern,35.265833,-117.999167
58661,"Sustainable Power Group, LLC",Kern,35.269444,-118.014444
58661,"Sustainable Power Group, LLC",Kern,35.253056,-118.014722
58661,"Sustainable Power Group, LLC",Kern,35.253611,-118.026944
59121,"Pumpjack Solar I, LLC",Kern,35.305556,-119.6225
57081,"WGL Energy Systems, Inc",Sacramento,38.587222,-121.457778
59129,"Foundation CA Fund VII Manager, LLC",San Diego,32.702107,-116.354587
59129,"Foundation CA Fund VII Manager, LLC",Monterey,36.421111,-121.340278
59129,"Foundation CA Fund VII Manager, LLC",Monterey,36.505,-121.451667
59129,"Foundation CA Fund VII Manager, LLC",Solano,38.233611,-122.0925
58468,Dominion Renewable Energy,Kern,34.812222,-118.352778
61230,"CD Arevon USA, Inc.",Merced,37.130278,-121.052222
59139,SunEdison LLC,San Bernardino,34.473889,-117.562778
59139,SunEdison LLC,San Bernardino,34.471389,-117.562222
59158,"Wildwood Solar I, LLC",Kern,35.615833,-119.578333
59173,City of Tulare Water Pollution Control,Tulare,36.185,-119.375
59176,Diamond Valley Solar LLC,Riverside,33.713056,-117.0725
59183,Shafter Solar LLC,Kern,35.393333,-119.127778
59185,"CD US Solar PO 3, LLC",San Bernardino,34.768333,-117.323611
59185,"CD US Solar PO 3, LLC",San Bernardino,34.766389,-117.323611
59185,"CD US Solar PO 3, LLC",San Bernardino,34.765,-117.323611
59050,Algonquin Power Co,Kern,35.126111,-119.243333
56769,Consolidated Edison Development Inc.,Kings,36.141944,-119.581667
56769,Consolidated Edison Development Inc.,Tulare,35.815,-119.459722
59187,Anaheim Public Utilities,Orange,33.8025,-117.919722
59139,SunEdison LLC,San Bernardino,34.413056,-117.470833
59139,SunEdison LLC,San Bernardino,34.4175,-117.469722
59139,SunEdison LLC,San Bernardino,34.415278,-117.47
59205,"Baker Station Associates, LP",Humboldt,40.526389,-123.725556
58661,"Sustainable Power Group, LLC",Los Angeles,34.703611,-118.334167
59212,"Adelanto Solar II, LLC",San Bernardino,34.557222,-117.3775
59211,"Adelanto Solar, LLC",San Bernardino,34.557222,-117.3775
58468,Dominion Renewable Energy,Los Angeles,34.689167,-118.324722
59213,Maas Energy Works,Tulare,36.033056,-119.51
59222,Qualcomm Incorporated,San Diego,32.894722,-117.198056
59222,Qualcomm Incorporated,San Diego,32.904167,-117.201111
59222,Qualcomm Incorporated,San Diego,32.903333,-117.195556
59228,"Bowerman Power LFG, LLC",Orange,33.718889,-117.702222
58468,Dominion Renewable Energy,San Bernardino,34.682222,-117.3475
57369,"Apple, Inc",Santa Clara,37.33,-122.01
59257,"Giffen Solar Park, LLC",Fresno,36.544722,-120.316111
59258,"Five Points Solar Park, LLC",Fresno,36.386944,-120.236667
56769,Consolidated Edison Development Inc.,Kern,35.604167,-119.849722
59260,Wright Solar Park LLC,Merced,37.009444,-120.957222
59262,"NRG Solar Oasis, LLC",Los Angeles,34.648889,-118.076667
59272,"41MB 8me, LLC",Madera,36.941111,-119.96
59273,"62SK 8me, LLC",Kern,35.249167,-117.955278
59275,CF SBC Master Tenant One LLC,San Bernardino,34.548056,-117.464444
59275,CF SBC Master Tenant One LLC,San Bernardino,34.548056,-117.464444
59284,"Kona Solar, LLC",Riverside,33.896111,-117.283611
59284,"Kona Solar, LLC",San Bernardino,34.100278,-117.552778
59284,"Kona Solar, LLC",San Bernardino,34.039722,-117.606667
59290,Solvida Energy Group/Blue Oak Energy,Yolo,38.521111,-121.993889
59298,"Vega Solar, LLC",Merced,36.925833,-120.82
57369,"Apple, Inc",Santa Clara,37.33,-122.01
59345,"Colton Solar One, LLC",San Bernardino,34.093333,-117.319444
59346,"Colton Solar Two, LLC",San Bernardino,34.042222,-117.361667
60184,"Tropico, LLC",Tulare,35.831944,-119.056111
60185,"Nicolis, LLC",Tulare,35.835833,-119.056111
58468,Dominion Renewable Energy,Kern,35.115278,-119.317778
59353,"AP North Lake I, LP",Riverside,33.74,-117.010556
59381,EE Kettleman California LLC,Kings,36.050833,-119.9475
59393,"Coronal Lost Hills, LLC",Kern,35.726667,-119.905833
11208,Los Angeles Department of Water & Power,Los Angeles,34.071389,-118.196111
11208,Los Angeles Department of Water & Power,Los Angeles,34.236667,-118.565833
58468,Dominion Renewable Energy,Imperial,33.252222,-115.4975
17164,Sierra Pacific Industries Inc,Shasta,40.472283,-122.324205
17609,Southern California Edison Co,Kern,35.123333,-118.38
59457,"Sun Harvest Solar, LLC",Merced,37.05758,-120.653625
58468,Dominion Renewable Energy,Marin,38.129759,-122.568158
59491,Seville Solar One LLC,Imperial,33.1125,-116.0139
59492,Seville Solar Two LLC,Imperial,33.1101,-116.0059
58661,"Sustainable Power Group, LLC",Los Angeles,34.613602,-117.93439
58661,"Sustainable Power Group, LLC",Fresno,36.552186,-120.352481
58661,"Sustainable Power Group, LLC",Fresno,36.723806,-120.432139
58661,"Sustainable Power Group, LLC",Los Angeles,34.780192,-118.19333
58661,"Sustainable Power Group, LLC",Kern,35.022903,-118.282694
59512,"Team-Solar, Inc.",Fresno,36.13726,-120.218453
59512,"Team-Solar, Inc.",Fresno,36.137219,-120.224445
11208,Los Angeles Department of Water & Power,Los Angeles,33.792694,-118.252407
11208,Los Angeles Department of Water & Power,Los Angeles,34.2738,-118.3454
57128,Bloom Energy,San Bernardino,34.088408,-117.245839
57128,Bloom Energy,Santa Clara,37.405689,-121.949416
57128,Bloom Energy,Alameda,37.83286,-122.284003
57128,Bloom Energy,San Bernardino,34.093684,-117.551044
57128,Bloom Energy,Santa Clara,37.415419,-122.025747
59616,"63SU 8me, LLC",Kern,35.250031,-117.976847
